6.092958455307539, 2.085205857248732e-44
6.644820887633576, 9.521895354084085e-45
7.069354361442671, 5.833879397552068e-45
7.709652686385627, 2.938225383971012e-45
8.304444392169387, 1.6321721285632636e-45
9.283767007525977, 8.77530886611737e-46
10.771489624732503, 3.8783989651456476e-46
12.811084376215332, 1.9533503372283165e-46
14.500361760706639, 1.2365127007954644e-46
16.41238828945085, 8.633168407011601e-47
20.511578595909413, 5.464980950894357e-47
24.095165574721612, 4.492439834714365e-47
30.868519923663758, 4.2083657283101863e-47
39.059115419852354, 4.348083467104491e-47
48.814596735805424, 4.954906469324421e-47
77.19401060925527, 7.332435087468262e-47
97.67652539106079, 8.919789591179078e-47
156.38798939250773, 1.3638034132877396e-46
205.37514206590103, 1.7141252532913001e-46
345.5240241682356, 2.986601679363868e-46
431.8227824927243, 3.633153005079787e-46
626.1586562659436, 5.203697672647901e-46
812.1749211500381, 6.757518355386147e-46
978.0003125987239, 8.220412614574926e-46
